,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
360,0 days 01:31:24.456000,11,0 days 00:01:34.073000,43,,,0 days 00:00:33.693000,0 days 00:00:42.226000,0 days 00:00:18.154000,0 days 01:30:24.076000,0 days 01:31:06.302000,0 days 01:31:24.456000,273,308,264,305,TRUE,SOFT,19,TRUE,2,0 days 01:29:50.383000,Racing Point,PER,1,TRUE,24:50.5,28.1,51,1008.2,FALSE,35.4,333,2.3,14
361,0 days 01:32:58.779000,11,0 days 00:01:34.323000,44,,,0 days 00:00:33.757000,0 days 00:00:42.417000,0 days 00:00:18.149000,0 days 01:31:58.213000,0 days 01:32:40.630000,0 days 01:32:58.779000,276,307,263,308,FALSE,SOFT,20,TRUE,2,0 days 01:31:24.456000,Racing Point,PER,1,TRUE,26:24.6,27.7,51.8,1008.2,FALSE,35,336,2.1,14
362,0 days 01:34:33.105000,11,0 days 00:01:34.326000,45,,,0 days 00:00:33.767000,0 days 00:00:42.331000,0 days 00:00:18.228000,0 days 01:33:32.546000,0 days 01:34:14.877000,0 days 01:34:33.105000,274,308,264,306,FALSE,SOFT,21,TRUE,2,0 days 01:32:58.779000,Racing Point,PER,1,TRUE,27:58.9,27.7,51.8,1008.2,FALSE,35,301,2.3,14
363,0 days 01:36:07.470000,11,0 days 00:01:34.365000,46,,,0 days 00:00:33.764000,0 days 00:00:42.361000,0 days 00:00:18.240000,0 days 01:35:06.869000,0 days 01:35:49.230000,0 days 01:36:07.470000,273,308,264,305,FALSE,SOFT,22,TRUE,2,0 days 01:34:33.105000,Racing Point,PER,1,TRUE,29:33.2,27.8,51.6,1008.2,FALSE,35.1,256,1.7,14
364,0 days 01:37:41.923000,11,0 days 00:01:34.453000,47,,,0 days 00:00:33.770000,0 days 00:00:42.433000,0 days 00:00:18.250000,0 days 01:36:41.240000,0 days 01:37:23.673000,0 days 01:37:41.923000,274,308,264,309,FALSE,SOFT,23,TRUE,2,0 days 01:36:07.470000,Racing Point,PER,1,TRUE,31:07.6,28,50.8,1008.3,FALSE,35.2,335,1.8,14
365,0 days 01:39:16.514000,11,0 days 00:01:34.591000,48,,,0 days 00:00:33.910000,0 days 00:00:42.515000,0 days 00:00:18.166000,0 days 01:38:15.833000,0 days 01:38:58.348000,0 days 01:39:16.514000,277,308,265,308,FALSE,SOFT,24,TRUE,2,0 days 01:37:41.923000,Racing Point,PER,1,TRUE,32:42.1,27.9,51.1,1008.2,FALSE,35.2,312,1.9,14
366,0 days 01:40:51.068000,11,0 days 00:01:34.554000,49,,,0 days 00:00:33.902000,0 days 00:00:42.500000,0 days 00:00:18.152000,0 days 01:39:50.416000,0 days 01:40:32.916000,0 days 01:40:51.068000,272,308,264,305,FALSE,SOFT,25,TRUE,2,0 days 01:39:16.514000,Racing Point,PER,1,TRUE,34:16.6,28,51.8,1008.3,FALSE,35,332,1.6,14
367,0 days 01:42:25.378000,11,0 days 00:01:34.310000,50,,,0 days 00:00:33.869000,0 days 00:00:42.293000,0 days 00:00:18.148000,0 days 01:41:24.937000,0 days 01:42:07.230000,0 days 01:42:25.378000,273,308,265,306,FALSE,SOFT,26,TRUE,2,0 days 01:40:51.068000,Racing Point,PER,1,TRUE,35:51.2,27.9,51.8,1008.3,FALSE,35,328,2.9,14
368,0 days 01:43:59.599000,11,0 days 00:01:34.221000,51,,,0 days 00:00:33.666000,0 days 00:00:42.345000,0 days 00:00:18.210000,0 days 01:42:59.044000,0 days 01:43:41.389000,0 days 01:43:59.599000,276,307,263,306,FALSE,SOFT,27,TRUE,2,0 days 01:42:25.378000,Racing Point,PER,1,TRUE,37:25.5,27.9,51.7,1008.2,FALSE,34.7,318,1.8,14
369,0 days 01:45:33.945000,11,0 days 00:01:34.346000,52,,,0 days 00:00:33.789000,0 days 00:00:42.357000,0 days 00:00:18.200000,0 days 01:44:33.388000,0 days 01:45:15.745000,0 days 01:45:33.945000,278,306,263,306,FALSE,SOFT,28,TRUE,2,0 days 01:43:59.599000,Racing Point,PER,1,TRUE,38:59.7,27.8,52,1008.2,FALSE,34.5,298,2.5,14
370,0 days 01:47:08.508000,11,0 days 00:01:34.563000,53,,,0 days 00:00:33.764000,0 days 00:00:42.515000,0 days 00:00:18.284000,0 days 01:46:07.709000,0 days 01:46:50.224000,0 days 01:47:08.508000,,306,261,306,FALSE,SOFT,29,TRUE,2,0 days 01:45:33.945000,Racing Point,PER,1,TRUE,40:34.1,27.9,51.8,1008.3,FALSE,34.5,287,1.7,14
371,0 days 00:20:11.892000,8,,1,0 days 00:00:05.627000,,,0 days 00:00:43.971000,0 days 00:00:18.455000,,0 days 00:19:54.173000,0 days 00:20:11.996000,271,306,260,296,FALSE,,,,,0 days 00:18:31.869000,Haas F1 Team,GRO,1,FALSE,13:32.0,28.7,48.9,1008.2,FALSE,39.3,334,2.4,14
372,0 days 00:21:50.036000,8,0 days 00:01:38.144000,2,,,0 days 00:00:36.051000,0 days 00:00:43.419000,0 days 00:00:18.674000,0 days 00:20:47.943000,0 days 00:21:31.362000,0 days 00:21:50.036000,274,303,255,305,FALSE,SOFT,4,FALSE,1,0 days 00:20:11.892000,Haas F1 Team,GRO,1,TRUE,15:12.0,28.5,49.9,1008.2,FALSE,39,330,1.6,14
373,0 days 00:23:26.746000,8,0 days 00:01:36.710000,3,,,0 days 00:00:34.748000,0 days 00:00:43.457000,0 days 00:00:18.505000,0 days 00:22:24.784000,0 days 00:23:08.241000,0 days 00:23:26.746000,268,301,257,299,FALSE,SOFT,5,FALSE,1,0 days 00:21:50.036000,Haas F1 Team,GRO,1,TRUE,16:50.2,28.7,49.3,1008.1,FALSE,39.2,293,1.1,14
374,0 days 00:25:36.745000,8,0 days 00:02:09.999000,4,,,0 days 00:00:46.321000,0 days 00:00:54.750000,0 days 00:00:28.928000,0 days 00:24:13.067000,0 days 00:25:07.817000,0 days 00:25:36.745000,204,184,188,214,FALSE,SOFT,6,FALSE,1,0 days 00:23:26.746000,Haas F1 Team,GRO,4,FALSE,18:26.9,29.2,47.7,1008.1,FALSE,39.1,176,1.1,14
375,0 days 00:27:59.482000,8,0 days 00:02:22.737000,5,,,0 days 00:00:50.292000,0 days 00:01:04.404000,0 days 00:00:28.041000,0 days 00:26:27.037000,0 days 00:27:31.441000,0 days 00:27:59.482000,197,249,121,185,FALSE,SOFT,7,FALSE,1,0 days 00:25:36.745000,Haas F1 Team,GRO,4,FALSE,20:36.9,29.1,48,1008.2,FALSE,38.9,335,1.3,14
376,0 days 00:30:28.175000,8,0 days 00:02:28.693000,6,,,0 days 00:00:58.782000,0 days 00:01:04.276000,0 days 00:00:25.635000,0 days 00:28:58.264000,0 days 00:30:02.540000,0 days 00:30:28.175000,152,184,214,257,FALSE,SOFT,8,FALSE,1,0 days 00:27:59.482000,Haas F1 Team,GRO,4,FALSE,22:59.6,28.5,48,1008.2,FALSE,37.9,327,2.4,14
377,0 days 00:32:53.335000,8,0 days 00:02:25.160000,7,,,0 days 00:00:54.263000,0 days 00:01:09.159000,0 days 00:00:21.738000,0 days 00:31:22.438000,0 days 00:32:31.597000,0 days 00:32:53.335000,171,135,263,268,FALSE,SOFT,9,FALSE,1,0 days 00:30:28.175000,Haas F1 Team,GRO,4,FALSE,25:28.3,28.3,49.7,1008.1,FALSE,37.8,343,2.4,14
378,0 days 00:34:30.978000,8,0 days 00:01:37.643000,8,,,0 days 00:00:35.598000,0 days 00:00:43.635000,0 days 00:00:18.410000,0 days 00:33:28.933000,0 days 00:34:12.568000,0 days 00:34:30.978000,269,301,258,298,FALSE,SOFT,10,FALSE,1,0 days 00:32:53.335000,Haas F1 Team,GRO,2,FALSE,27:53.5,28.1,50.7,1008.2,FALSE,37.7,325,1.9,14
379,0 days 00:36:07.713000,8,0 days 00:01:36.735000,9,,,0 days 00:00:34.626000,0 days 00:00:43.510000,0 days 00:00:18.599000,0 days 00:35:05.604000,0 days 00:35:49.114000,0 days 00:36:07.713000,274,300,258,298,FALSE,SOFT,11,FALSE,1,0 days 00:34:30.978000,Haas F1 Team,GRO,1,TRUE,29:31.1,28.4,50.1,1008.2,FALSE,38,326,1.9,14
380,0 days 00:37:44.510000,8,0 days 00:01:36.797000,10,,,0 days 00:00:34.733000,0 days 00:00:43.587000,0 days 00:00:18.477000,0 days 00:36:42.446000,0 days 00:37:26.033000,0 days 00:37:44.510000,272,298,257,298,FALSE,SOFT,12,FALSE,1,0 days 00:36:07.713000,Haas F1 Team,GRO,1,TRUE,31:07.8,28.4,49.9,1008.2,FALSE,37.7,314,1.6,14
381,0 days 00:39:21.436000,8,0 days 00:01:36.926000,11,,,0 days 00:00:34.607000,0 days 00:00:43.552000,0 days 00:00:18.767000,0 days 00:38:19.117000,0 days 00:39:02.669000,0 days 00:39:21.436000,269,299,255,298,FALSE,SOFT,13,FALSE,1,0 days 00:37:44.510000,Haas F1 Team,GRO,1,TRUE,32:44.6,28.4,49.9,1008.2,FALSE,37.2,332,1.6,14
