,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
867,0 days 00:56:27.410000,18,0 days 00:01:38.579000,27,,,0 days 00:00:24.873000,0 days 00:00:30.115000,0 days 00:00:43.591000,0 days 00:55:13.704000,0 days 00:55:43.819000,0 days 00:56:27.410000,,280,290,299,FALSE,SOFT,26,TRUE,2,0 days 00:54:48.831000,Williams,STR,1,TRUE,00:48.9,24.8,48.1,966.1,FALSE,43,95,1.6,10
868,0 days 00:58:06.030000,18,0 days 00:01:38.620000,28,,,0 days 00:00:24.922000,0 days 00:00:30.024000,0 days 00:00:43.674000,0 days 00:56:52.332000,0 days 00:57:22.356000,0 days 00:58:06.030000,112,280,290,300,FALSE,SOFT,27,TRUE,2,0 days 00:56:27.410000,Williams,STR,1,TRUE,02:27.4,25,47.9,966.2,FALSE,43,119,1.9,10
869,0 days 00:59:44.713000,18,0 days 00:01:38.683000,29,,,0 days 00:00:24.890000,0 days 00:00:30.141000,0 days 00:00:43.652000,0 days 00:58:30.920000,0 days 00:59:01.061000,0 days 00:59:44.713000,110,279,291,301,FALSE,SOFT,28,TRUE,2,0 days 00:58:06.030000,Williams,STR,1,TRUE,04:06.1,24.8,47.5,966.1,FALSE,42.6,66,2.4,10
870,0 days 01:01:23.516000,18,0 days 00:01:38.803000,30,,,0 days 00:00:24.736000,0 days 00:00:30.195000,0 days 00:00:43.872000,0 days 01:00:09.449000,0 days 01:00:39.644000,0 days 01:01:23.516000,112,279,291,301,FALSE,SOFT,29,TRUE,2,0 days 00:59:44.713000,Williams,STR,1,TRUE,05:44.7,24.5,47.4,966.2,FALSE,42.5,105,1.6,10
871,0 days 01:03:02.597000,18,0 days 00:01:39.081000,31,,,0 days 00:00:24.818000,0 days 00:00:30.192000,0 days 00:00:44.071000,0 days 01:01:48.334000,0 days 01:02:18.526000,0 days 01:03:02.597000,109,279,291,299,FALSE,SOFT,30,TRUE,2,0 days 01:01:23.516000,Williams,STR,1,TRUE,07:23.5,24.3,47.7,966.2,FALSE,41.8,118,1.6,10
872,0 days 01:04:41.996000,18,0 days 00:01:39.399000,32,,,0 days 00:00:24.795000,0 days 00:00:30.582000,0 days 00:00:44.022000,0 days 01:03:27.392000,0 days 01:03:57.974000,0 days 01:04:41.996000,112,279,292,313,FALSE,SOFT,31,TRUE,2,0 days 01:03:02.597000,Williams,STR,1,TRUE,09:02.6,24.3,48,966.2,FALSE,40.3,133,1.8,10
873,0 days 01:06:20.743000,18,0 days 00:01:38.747000,33,,,0 days 00:00:25.037000,0 days 00:00:30.070000,0 days 00:00:43.640000,0 days 01:05:07.033000,0 days 01:05:37.103000,0 days 01:06:20.743000,108,280,291,297,FALSE,SOFT,32,TRUE,2,0 days 01:04:41.996000,Williams,STR,1,TRUE,10:42.0,24.6,46.6,966.2,FALSE,40.1,101,1.3,10
874,0 days 01:07:59.121000,18,0 days 00:01:38.378000,34,,,0 days 00:00:24.746000,0 days 00:00:30.038000,0 days 00:00:43.594000,0 days 01:06:45.489000,0 days 01:07:15.527000,0 days 01:07:59.121000,109,280,292,298,FALSE,SOFT,33,TRUE,2,0 days 01:06:20.743000,Williams,STR,1,TRUE,12:20.8,24.3,46.7,966.2,FALSE,40,114,2.4,10
875,0 days 01:09:37.440000,18,0 days 00:01:38.319000,35,,,0 days 00:00:24.693000,0 days 00:00:30.065000,0 days 00:00:43.561000,0 days 01:08:23.814000,0 days 01:08:53.879000,0 days 01:09:37.440000,108,280,291,298,TRUE,SOFT,34,TRUE,2,0 days 01:07:59.121000,Williams,STR,1,TRUE,13:59.1,24.2,47,966.2,FALSE,40.3,101,2.1,10
876,0 days 01:11:16.677000,18,0 days 00:01:39.237000,36,,,0 days 00:00:25.152000,0 days 00:00:30.061000,0 days 00:00:44.024000,0 days 01:10:02.592000,0 days 01:10:32.653000,0 days 01:11:16.677000,112,278,290,299,FALSE,SOFT,35,TRUE,2,0 days 01:09:37.440000,Williams,STR,1,TRUE,15:37.5,24.3,46.7,966.2,FALSE,40.2,98,1.5,10
877,0 days 01:12:56.516000,18,0 days 00:01:39.839000,37,,,0 days 00:00:25.689000,0 days 00:00:30.218000,0 days 00:00:43.932000,0 days 01:11:42.366000,0 days 01:12:12.584000,0 days 01:12:56.516000,104,282,291,303,FALSE,SOFT,36,TRUE,2,0 days 01:11:16.677000,Williams,STR,1,TRUE,17:16.7,24.3,46.1,966.2,FALSE,40.1,121,1.5,10
878,0 days 01:14:35.496000,18,0 days 00:01:38.980000,38,,,0 days 00:00:24.984000,0 days 00:00:30.215000,0 days 00:00:43.781000,0 days 01:13:21.500000,0 days 01:13:51.715000,0 days 01:14:35.496000,105,280,289,300,FALSE,SOFT,37,TRUE,2,0 days 01:12:56.516000,Williams,STR,1,TRUE,18:56.5,24.5,45.8,966.1,FALSE,40.2,122,1.8,10
879,0 days 01:16:14.295000,18,0 days 00:01:38.799000,39,,,0 days 00:00:24.881000,0 days 00:00:30.268000,0 days 00:00:43.650000,0 days 01:15:00.377000,0 days 01:15:30.645000,0 days 01:16:14.295000,103,282,288,300,FALSE,SOFT,38,TRUE,2,0 days 01:14:35.496000,Williams,STR,1,TRUE,20:35.5,24.6,47,966.2,FALSE,39.8,78,1.3,10
880,0 days 01:17:53.914000,18,0 days 00:01:39.619000,40,,,0 days 00:00:24.866000,0 days 00:00:30.229000,0 days 00:00:44.524000,0 days 01:16:39.161000,0 days 01:17:09.390000,0 days 01:17:53.914000,110,280,303,301,FALSE,SOFT,39,TRUE,2,0 days 01:16:14.295000,Williams,STR,1,TRUE,22:14.3,24.6,51.1,966.2,FALSE,39.6,335,2.3,10
881,0 days 01:19:35.099000,18,0 days 00:01:41.185000,41,,,0 days 00:00:25.156000,0 days 00:00:30.964000,0 days 00:00:45.065000,0 days 01:18:19.070000,0 days 01:18:50.034000,0 days 01:19:35.099000,108,284,293,301,FALSE,SOFT,40,TRUE,2,0 days 01:17:53.914000,Williams,STR,1,TRUE,23:53.9,24.7,51.6,966.2,FALSE,39.6,347,1.2,10
882,0 days 01:21:14.457000,18,0 days 00:01:39.358000,42,,,0 days 00:00:25.170000,0 days 00:00:30.362000,0 days 00:00:43.826000,0 days 01:20:00.269000,0 days 01:20:30.631000,0 days 01:21:14.457000,103,283,292,315,FALSE,SOFT,41,TRUE,2,0 days 01:19:35.099000,Williams,STR,1,TRUE,25:35.1,24.6,50.9,966.3,FALSE,39.7,80,1.2,10
883,0 days 01:22:54.234000,18,0 days 00:01:39.777000,43,,,0 days 00:00:25.191000,0 days 00:00:30.599000,0 days 00:00:43.987000,0 days 01:21:39.648000,0 days 01:22:10.247000,0 days 01:22:54.234000,104,280,291,299,FALSE,SOFT,42,TRUE,2,0 days 01:21:14.457000,Williams,STR,1,TRUE,27:14.5,24.4,47.4,966.3,FALSE,39.3,92,0.7,10
884,0 days 01:24:35.093000,18,0 days 00:01:40.859000,44,,,0 days 00:00:25.192000,0 days 00:00:30.666000,0 days 00:00:45.001000,0 days 01:23:19.426000,0 days 01:23:50.092000,0 days 01:24:35.093000,,280,297,297,FALSE,SOFT,43,TRUE,2,0 days 01:22:54.234000,Williams,STR,1,TRUE,28:54.3,24.5,47.2,966.3,FALSE,39.1,15,0.9,10
885,0 days 01:26:15.771000,18,0 days 00:01:40.678000,45,,,0 days 00:00:25.747000,0 days 00:00:30.907000,0 days 00:00:44.024000,0 days 01:25:00.840000,0 days 01:25:31.747000,0 days 01:26:15.771000,99,279,290,300,FALSE,SOFT,44,TRUE,2,0 days 01:24:35.093000,Williams,STR,1,TRUE,30:35.1,24.5,47.1,966.2,FALSE,39,27,1.1,10
886,0 days 01:27:55.698000,18,0 days 00:01:39.927000,46,,,0 days 00:00:25.321000,0 days 00:00:30.645000,0 days 00:00:43.961000,0 days 01:26:41.092000,0 days 01:27:11.737000,0 days 01:27:55.698000,97,280,287,313,FALSE,SOFT,45,TRUE,2,0 days 01:26:15.771000,Williams,STR,1,TRUE,32:15.8,24.4,48.2,966.4,FALSE,38.4,153,0.9,10
