,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
221,0 days 00:38:54.615000,11,,2,,,0 days 00:01:02.627000,0 days 00:01:14.034000,0 days 00:00:40.039000,0 days 00:37:00.542000,0 days 00:38:14.605000,0 days 00:38:55.009000,185,127,207,91,FALSE,SOFT,5,FALSE,1,0 days 00:35:57.949000,Racing Point,PER,4,FALSE,15:58.2,17.2,58,968.2,FALSE,27.7,353,2.1,5
222,0 days 00:41:53.582000,11,,3,,,0 days 00:00:54.973000,0 days 00:01:10.477000,0 days 00:00:53.513000,0 days 00:39:49.618000,0 days 00:41:00.069000,0 days 00:41:53.801000,220,145,200,192,FALSE,SOFT,6,FALSE,1,0 days 00:38:54.615000,Racing Point,PER,4,FALSE,18:54.8,17.3,56.1,968.1,FALSE,29.2,34,2.9,5
223,0 days 00:44:43.395000,11,,4,,,0 days 00:00:44.975000,0 days 00:01:13.638000,0 days 00:00:51.230000,0 days 00:42:38.530000,0 days 00:43:52.186000,0 days 00:44:45.193000,280,119,219,256,FALSE,SOFT,7,FALSE,1,0 days 00:41:53.582000,Racing Point,PER,4,FALSE,21:53.8,17.5,55.2,968.2,FALSE,28.5,4,1.9,5
224,0 days 00:46:37.255000,11,0 days 00:01:53.860000,5,,,0 days 00:00:31.737000,0 days 00:00:51.893000,0 days 00:00:30.230000,0 days 00:45:15.132000,0 days 00:46:07.025000,0 days 00:46:37.255000,313,185,217,306,FALSE,SOFT,8,FALSE,1,0 days 00:44:43.395000,Racing Point,PER,1,FALSE,24:43.6,17.4,56.3,968.2,FALSE,27.8,27,2,5
225,0 days 00:48:29.525000,11,0 days 00:01:52.270000,6,,,0 days 00:00:31.519000,0 days 00:00:50.953000,0 days 00:00:29.798000,0 days 00:47:08.774000,0 days 00:47:59.727000,0 days 00:48:29.525000,333,194,215,311,FALSE,SOFT,9,FALSE,1,0 days 00:46:37.255000,Racing Point,PER,1,TRUE,26:37.5,17.4,56.8,968.2,FALSE,27.3,333,1.6,5
226,0 days 00:50:21.899000,11,0 days 00:01:52.374000,7,,,0 days 00:00:31.446000,0 days 00:00:51.035000,0 days 00:00:29.893000,0 days 00:49:00.971000,0 days 00:49:52.006000,0 days 00:50:21.899000,324,195,215,310,FALSE,SOFT,10,FALSE,1,0 days 00:48:29.525000,Racing Point,PER,1,TRUE,28:29.7,17.6,56.9,968.3,FALSE,27.3,319,0.8,5
227,0 days 00:52:14.001000,11,0 days 00:01:52.102000,8,,,0 days 00:00:31.258000,0 days 00:00:51.168000,0 days 00:00:29.676000,0 days 00:50:53.157000,0 days 00:51:44.325000,0 days 00:52:14.001000,345,194,217,314,FALSE,SOFT,11,FALSE,1,0 days 00:50:21.899000,Racing Point,PER,1,TRUE,30:22.1,17.2,56.8,968.2,FALSE,26.6,222,1.5,5
228,0 days 00:54:05.915000,11,0 days 00:01:51.914000,9,,,0 days 00:00:31.385000,0 days 00:00:50.622000,0 days 00:00:29.907000,0 days 00:52:45.386000,0 days 00:53:36.008000,0 days 00:54:05.915000,327,191,217,315,FALSE,SOFT,12,FALSE,1,0 days 00:52:14.001000,Racing Point,PER,1,TRUE,32:14.2,17.4,57.5,968.2,FALSE,26.6,1,2.9,5
229,0 days 00:55:56.283000,11,0 days 00:01:50.368000,10,,,0 days 00:00:31.210000,0 days 00:00:49.494000,0 days 00:00:29.664000,0 days 00:54:37.125000,0 days 00:55:26.619000,0 days 00:55:56.283000,333,195,217,316,FALSE,SOFT,13,FALSE,1,0 days 00:54:05.915000,Racing Point,PER,1,TRUE,34:06.1,17.3,57.7,968.3,FALSE,26.8,273,0.9,5
230,0 days 00:57:47.094000,11,0 days 00:01:50.811000,11,,,0 days 00:00:31.624000,0 days 00:00:49.383000,0 days 00:00:29.804000,0 days 00:56:27.907000,0 days 00:57:17.290000,0 days 00:57:47.094000,310,194,217,312,FALSE,SOFT,14,FALSE,1,0 days 00:55:56.283000,Racing Point,PER,1,TRUE,35:56.5,17.2,58,968.3,FALSE,27.1,245,1.9,5
231,0 days 00:59:37.383000,11,0 days 00:01:50.289000,12,,,0 days 00:00:31.435000,0 days 00:00:49.254000,0 days 00:00:29.600000,0 days 00:58:18.529000,0 days 00:59:07.783000,0 days 00:59:37.383000,314,195,216,,FALSE,SOFT,15,FALSE,1,0 days 00:57:47.094000,Racing Point,PER,1,TRUE,37:47.3,17.3,58.4,968.2,FALSE,27.1,16,1.6,5
232,0 days 01:01:27.538000,11,0 days 00:01:50.155000,13,,,0 days 00:00:31.465000,0 days 00:00:49.124000,0 days 00:00:29.566000,0 days 01:00:08.848000,0 days 01:00:57.972000,0 days 01:01:27.538000,,193,216,313,FALSE,SOFT,16,FALSE,1,0 days 00:59:37.383000,Racing Point,PER,1,TRUE,39:37.6,17.2,56.9,968.3,FALSE,28.4,2,2.8,5
233,0 days 01:03:18.094000,11,0 days 00:01:50.556000,14,,,0 days 00:00:31.457000,0 days 00:00:49.588000,0 days 00:00:29.511000,0 days 01:01:58.995000,0 days 01:02:48.583000,0 days 01:03:18.094000,317,194,216,314,FALSE,SOFT,17,FALSE,1,0 days 01:01:27.538000,Racing Point,PER,1,TRUE,41:27.8,17.5,56.9,968.1,FALSE,29,12,2.2,5
