,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
940,0 days 00:43:36.535000,26,0 days 00:01:26.374000,7,,,0 days 00:00:28.203000,0 days 00:00:29.472000,0 days 00:00:28.699000,0 days 00:42:38.364000,0 days 00:43:07.836000,0 days 00:43:36.535000,,335,313,355,FALSE,MEDIUM,7,TRUE,1,0 days 00:42:10.161000,Toro Rosso,KVY,1,TRUE,22:11.5,20.7,52.8,989.3,FALSE,32.6,218,3,13
941,0 days 00:45:04.126000,26,0 days 00:01:27.591000,8,,,0 days 00:00:28.378000,0 days 00:00:30.264000,0 days 00:00:28.949000,0 days 00:44:04.913000,0 days 00:44:35.177000,0 days 00:45:04.126000,313,343,315,318,FALSE,MEDIUM,8,TRUE,1,0 days 00:43:36.535000,Toro Rosso,KVY,1,TRUE,23:37.9,21,52.5,989.4,FALSE,32.3,243,1.3,13
942,0 days 00:46:30.057000,26,0 days 00:01:25.931000,9,,,0 days 00:00:28.244000,0 days 00:00:29.174000,0 days 00:00:28.513000,0 days 00:45:32.370000,0 days 00:46:01.544000,0 days 00:46:30.057000,304,310,306,347,FALSE,MEDIUM,9,TRUE,1,0 days 00:45:04.126000,Toro Rosso,KVY,1,TRUE,25:05.5,21,52.2,989.2,FALSE,32.3,205,1.5,13
943,0 days 00:47:56.062000,26,0 days 00:01:26.005000,10,,,0 days 00:00:28.471000,0 days 00:00:29.175000,0 days 00:00:28.359000,0 days 00:46:58.528000,0 days 00:47:27.703000,0 days 00:47:56.062000,301,309,304,309,FALSE,MEDIUM,10,TRUE,1,0 days 00:46:30.057000,Toro Rosso,KVY,1,TRUE,26:31.4,21.2,52,989.4,FALSE,32.2,320,1.5,13
944,0 days 00:49:22.058000,26,0 days 00:01:25.996000,11,,,0 days 00:00:28.600000,0 days 00:00:28.895000,0 days 00:00:28.501000,0 days 00:48:24.662000,0 days 00:48:53.557000,0 days 00:49:22.058000,304,316,304,307,FALSE,MEDIUM,11,TRUE,1,0 days 00:47:56.062000,Toro Rosso,KVY,1,TRUE,27:57.4,21.2,51.6,989.2,FALSE,32.6,212,1.3,13
945,0 days 00:50:47.957000,26,0 days 00:01:25.899000,12,,,0 days 00:00:28.414000,0 days 00:00:29.040000,0 days 00:00:28.445000,0 days 00:49:50.472000,0 days 00:50:19.512000,0 days 00:50:47.957000,302,310,305,310,FALSE,MEDIUM,12,TRUE,1,0 days 00:49:22.058000,Toro Rosso,KVY,1,TRUE,29:23.4,21.2,51.7,989.3,FALSE,33.3,318,1.9,13
946,0 days 00:52:13.925000,26,0 days 00:01:25.968000,13,,,0 days 00:00:28.604000,0 days 00:00:28.937000,0 days 00:00:28.427000,0 days 00:51:16.561000,0 days 00:51:45.498000,0 days 00:52:13.925000,301,311,304,309,FALSE,MEDIUM,13,TRUE,1,0 days 00:50:47.957000,Toro Rosso,KVY,1,TRUE,30:49.3,21.3,51.1,989.3,FALSE,32.7,208,1.6,13
947,0 days 00:53:40.012000,26,0 days 00:01:26.087000,14,,,0 days 00:00:28.550000,0 days 00:00:29.047000,0 days 00:00:28.490000,0 days 00:52:42.475000,0 days 00:53:11.522000,0 days 00:53:40.012000,,309,304,,FALSE,MEDIUM,14,TRUE,1,0 days 00:52:13.925000,Toro Rosso,KVY,1,TRUE,32:15.3,21.4,51.1,989.2,FALSE,32.3,209,1.5,13
948,0 days 00:55:05.848000,26,0 days 00:01:25.836000,15,,,0 days 00:00:28.505000,0 days 00:00:28.854000,0 days 00:00:28.477000,0 days 00:54:08.517000,0 days 00:54:37.371000,0 days 00:55:05.848000,303,316,304,311,FALSE,MEDIUM,15,TRUE,1,0 days 00:53:40.012000,Toro Rosso,KVY,1,TRUE,33:41.3,21.3,50.5,989.2,FALSE,31.6,207,2.1,13
949,0 days 00:56:31.784000,26,0 days 00:01:25.936000,16,,,0 days 00:00:28.606000,0 days 00:00:28.982000,0 days 00:00:28.348000,0 days 00:55:34.454000,0 days 00:56:03.436000,0 days 00:56:31.784000,299,309,306,309,FALSE,MEDIUM,16,TRUE,1,0 days 00:55:05.848000,Toro Rosso,KVY,1,TRUE,35:07.2,21.2,50.6,989.3,FALSE,31.6,226,1.8,13
950,0 days 00:57:57.829000,26,0 days 00:01:26.045000,17,,,0 days 00:00:28.500000,0 days 00:00:28.957000,0 days 00:00:28.588000,0 days 00:57:00.284000,0 days 00:57:29.241000,0 days 00:57:57.829000,302,312,301,311,FALSE,MEDIUM,17,TRUE,1,0 days 00:56:31.784000,Toro Rosso,KVY,1,TRUE,36:33.1,21.1,50.7,989.3,FALSE,31.6,225,2.1,13
951,0 days 00:59:23.875000,26,0 days 00:01:26.046000,18,,,0 days 00:00:28.565000,0 days 00:00:29.012000,0 days 00:00:28.469000,0 days 00:58:26.394000,0 days 00:58:55.406000,0 days 00:59:23.875000,301,313,303,310,FALSE,MEDIUM,18,TRUE,1,0 days 00:57:57.829000,Toro Rosso,KVY,1,TRUE,37:59.2,21.2,50.6,989.3,FALSE,33,229,1.3,13
952,0 days 01:00:49.647000,26,0 days 00:01:25.772000,19,,,0 days 00:00:28.433000,0 days 00:00:28.872000,0 days 00:00:28.467000,0 days 00:59:52.308000,0 days 01:00:21.180000,0 days 01:00:49.647000,303,312,304,312,TRUE,MEDIUM,19,TRUE,1,0 days 00:59:23.875000,Toro Rosso,KVY,1,TRUE,39:25.2,21.3,51.1,989.2,FALSE,33,196,2.1,13
953,0 days 01:02:15.748000,26,0 days 00:01:26.101000,20,,,0 days 00:00:28.461000,0 days 00:00:29.151000,0 days 00:00:28.489000,0 days 01:01:18.108000,0 days 01:01:47.259000,0 days 01:02:15.748000,302,313,304,311,FALSE,MEDIUM,20,TRUE,1,0 days 01:00:49.647000,Toro Rosso,KVY,1,TRUE,40:51.0,21.4,50.4,989.2,FALSE,33.7,225,1.4,13
954,0 days 01:03:41.810000,26,0 days 00:01:26.062000,21,,,0 days 00:00:28.498000,0 days 00:00:29.047000,0 days 00:00:28.517000,0 days 01:02:44.246000,0 days 01:03:13.293000,0 days 01:03:41.810000,304,316,304,314,FALSE,MEDIUM,21,TRUE,1,0 days 01:02:15.748000,Toro Rosso,KVY,1,TRUE,42:17.1,21.4,50.4,989.2,FALSE,33.7,217,2.2,13
955,0 days 01:05:07.803000,26,0 days 00:01:25.993000,22,,,0 days 00:00:28.501000,0 days 00:00:28.987000,0 days 00:00:28.505000,0 days 01:04:10.311000,0 days 01:04:39.298000,0 days 01:05:07.803000,302,305,304,320,FALSE,MEDIUM,22,TRUE,1,0 days 01:03:41.810000,Toro Rosso,KVY,1,TRUE,43:43.1,21.1,51,989.2,FALSE,33.4,214,2.1,13
956,0 days 01:06:33.592000,26,0 days 00:01:25.789000,23,,,0 days 00:00:28.385000,0 days 00:00:28.999000,0 days 00:00:28.405000,0 days 01:05:36.188000,0 days 01:06:05.187000,0 days 01:06:33.592000,,307,304,321,FALSE,MEDIUM,23,TRUE,1,0 days 01:05:07.803000,Toro Rosso,KVY,1,TRUE,45:09.1,21,51.3,989.2,FALSE,33.4,207,1.8,13
957,0 days 01:07:59.602000,26,0 days 00:01:26.010000,24,,,0 days 00:00:28.561000,0 days 00:00:29.016000,0 days 00:00:28.433000,0 days 01:07:02.153000,0 days 01:07:31.169000,0 days 01:07:59.602000,299,310,304,308,FALSE,MEDIUM,24,TRUE,1,0 days 01:06:33.592000,Toro Rosso,KVY,1,TRUE,46:34.9,21.2,50.9,989.2,FALSE,33.8,198,2.1,13
958,0 days 01:09:25.551000,26,0 days 00:01:25.949000,25,,,0 days 00:00:28.572000,0 days 00:00:28.965000,0 days 00:00:28.412000,0 days 01:08:28.174000,0 days 01:08:57.139000,0 days 01:09:25.551000,301,311,304,309,FALSE,MEDIUM,25,TRUE,1,0 days 01:07:59.602000,Toro Rosso,KVY,1,TRUE,48:00.9,21.3,50.3,989.2,FALSE,34.5,238,1.1,13
959,0 days 01:10:51.589000,26,0 days 00:01:26.038000,26,,,0 days 00:00:28.679000,0 days 00:00:28.895000,0 days 00:00:28.464000,0 days 01:09:54.230000,0 days 01:10:23.125000,0 days 01:10:51.589000,300,310,304,307,FALSE,MEDIUM,26,TRUE,1,0 days 01:09:25.551000,Toro Rosso,KVY,1,TRUE,49:26.9,21.5,50.4,989.2,FALSE,34.7,236,2.1,13
960,0 days 01:12:17.777000,26,0 days 00:01:26.188000,27,,,0 days 00:00:28.704000,0 days 00:00:28.990000,0 days 00:00:28.494000,0 days 01:11:20.293000,0 days 01:11:49.283000,0 days 01:12:17.777000,299,309,304,,FALSE,MEDIUM,27,TRUE,1,0 days 01:10:51.589000,Toro Rosso,KVY,1,TRUE,50:52.9,21.7,49.6,989.1,FALSE,34.9,294,1.8,13
961,0 days 01:13:56.115000,26,0 days 00:01:38.338000,28,,0 days 01:13:52.410000,0 days 00:00:28.845000,0 days 00:00:29.362000,0 days 00:00:40.131000,0 days 01:12:46.622000,0 days 01:13:15.984000,0 days 01:13:56.115000,300,310,,304,FALSE,MEDIUM,28,TRUE,1,0 days 01:12:17.777000,Toro Rosso,KVY,26,FALSE,52:19.1,21.6,49.5,989.1,FALSE,34.9,202,1.1,13
