,Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Track
594,0 days 01:59:37.674000,3,0 days 00:01:41.290000,49,,,0 days 00:00:17.679000,0 days 00:00:43.018000,0 days 00:00:40.593000,0 days 01:58:14.063000,0 days 01:58:57.081000,0 days 01:59:37.674000,282,304,219,330,FALSE,SOFT,10,FALSE,3,0 days 01:57:56.384000,Renault,RIC,1,TRUE,37:56.6,25,71.2,1015.8,FALSE,27.3,217,1.1,21
595,0 days 02:01:19.301000,3,0 days 00:01:41.627000,50,,,0 days 00:00:17.823000,0 days 00:00:43.381000,0 days 00:00:40.423000,0 days 01:59:55.497000,0 days 02:00:38.878000,0 days 02:01:19.301000,276,294,218,298,FALSE,SOFT,11,FALSE,3,0 days 01:59:37.674000,Renault,RIC,1,TRUE,39:37.9,25,71.4,1015.8,FALSE,27.5,227,1,21
596,0 days 02:03:00.491000,3,0 days 00:01:41.190000,51,,,0 days 00:00:17.694000,0 days 00:00:43.380000,0 days 00:00:40.116000,0 days 02:01:36.995000,0 days 02:02:20.375000,0 days 02:03:00.491000,281,296,220,300,TRUE,SOFT,12,FALSE,3,0 days 02:01:19.301000,Renault,RIC,1,TRUE,41:19.5,25,71.5,1015.8,FALSE,27.3,252,1,21
597,0 days 02:04:42.268000,3,0 days 00:01:41.777000,52,,,0 days 00:00:17.587000,0 days 00:00:43.443000,0 days 00:00:40.747000,0 days 02:03:18.078000,0 days 02:04:01.521000,0 days 02:04:42.268000,283,299,218,301,FALSE,SOFT,13,FALSE,3,0 days 02:03:00.491000,Renault,RIC,1,TRUE,43:00.7,25,71.7,1015.8,FALSE,27.4,269,1.3,21
598,0 days 02:06:25.020000,3,0 days 00:01:42.752000,53,,,0 days 00:00:17.674000,0 days 00:00:43.035000,0 days 00:00:42.043000,0 days 02:04:59.942000,0 days 02:05:42.977000,0 days 02:06:25.020000,,303,219,319,FALSE,SOFT,14,FALSE,3,0 days 02:04:42.268000,Renault,RIC,1,TRUE,44:42.5,25,71.3,1015.9,FALSE,27.4,245,1.3,21
599,0 days 02:08:09.119000,3,0 days 00:01:44.099000,54,,,0 days 00:00:17.793000,0 days 00:00:43.198000,0 days 00:00:43.108000,0 days 02:06:42.813000,0 days 02:07:26.011000,0 days 02:08:09.119000,286,306,178,334,FALSE,SOFT,15,FALSE,3,0 days 02:06:25.020000,Renault,RIC,1,TRUE,46:25.2,25,71.6,1015.9,FALSE,27.3,241,1.2,21
600,0 days 00:35:24.338000,27,,1,0 days 00:00:04.732000,,,0 days 00:00:45.381000,0 days 00:00:44.536000,,0 days 00:34:39.815000,0 days 00:35:24.473000,264,291,214,312,FALSE,SOFT,4,FALSE,1,0 days 00:33:31.194000,Renault,HUL,2,FALSE,13:31.4,26.4,60.4,1015.2,FALSE,30.7,218,1.4,21
601,0 days 00:37:09.954000,27,0 days 00:01:45.616000,2,,,0 days 00:00:18.784000,0 days 00:00:44.257000,0 days 00:00:42.575000,0 days 00:35:43.122000,0 days 00:36:27.379000,0 days 00:37:09.954000,279,299,212,315,FALSE,SOFT,5,FALSE,1,0 days 00:35:24.338000,Renault,HUL,1,TRUE,15:24.5,26.4,59.9,1015,FALSE,30.5,185,1.5,21
602,0 days 00:38:55.549000,27,0 days 00:01:45.595000,3,,,0 days 00:00:18.723000,0 days 00:00:44.528000,0 days 00:00:42.344000,0 days 00:37:28.677000,0 days 00:38:13.205000,0 days 00:38:55.549000,272,286,212,297,FALSE,SOFT,6,FALSE,1,0 days 00:37:09.954000,Renault,HUL,1,TRUE,17:10.2,26.4,60.7,1015,FALSE,30.6,235,1.9,21
603,0 days 00:40:41.093000,27,0 days 00:01:45.544000,4,,,0 days 00:00:18.692000,0 days 00:00:44.397000,0 days 00:00:42.455000,0 days 00:39:14.241000,0 days 00:39:58.638000,0 days 00:40:41.093000,,277,213,303,FALSE,SOFT,7,FALSE,1,0 days 00:38:55.549000,Renault,HUL,1,TRUE,18:55.8,26.4,61.8,1015,FALSE,30.3,261,2,21
604,0 days 00:42:26.431000,27,0 days 00:01:45.338000,5,,,0 days 00:00:18.592000,0 days 00:00:44.433000,0 days 00:00:42.313000,0 days 00:40:59.685000,0 days 00:41:44.118000,0 days 00:42:26.431000,273,293,212,304,FALSE,SOFT,8,FALSE,1,0 days 00:40:41.093000,Renault,HUL,1,TRUE,20:41.3,26.5,61.8,1015,FALSE,30.3,94,0.9,21
605,0 days 00:44:12.224000,27,0 days 00:01:45.793000,6,,,0 days 00:00:18.739000,0 days 00:00:44.539000,0 days 00:00:42.515000,0 days 00:42:45.170000,0 days 00:43:29.709000,0 days 00:44:12.224000,274,290,213,305,FALSE,SOFT,9,FALSE,1,0 days 00:42:26.431000,Renault,HUL,1,TRUE,22:26.6,26.5,61.8,1015.1,FALSE,30.2,198,1.5,21
606,0 days 00:45:57.543000,27,0 days 00:01:45.319000,7,,,0 days 00:00:18.759000,0 days 00:00:44.375000,0 days 00:00:42.185000,0 days 00:44:30.983000,0 days 00:45:15.358000,0 days 00:45:57.543000,273,292,212,305,FALSE,SOFT,10,FALSE,1,0 days 00:44:12.224000,Renault,HUL,1,TRUE,24:12.4,26.3,61.9,1015,FALSE,30.8,264,0.7,21
607,0 days 00:47:43.206000,27,0 days 00:01:45.663000,8,,,0 days 00:00:18.681000,0 days 00:00:44.414000,0 days 00:00:42.568000,0 days 00:46:16.224000,0 days 00:47:00.638000,0 days 00:47:43.206000,,295,213,305,FALSE,SOFT,11,FALSE,1,0 days 00:45:57.543000,Renault,HUL,1,TRUE,25:57.7,26.4,61.9,1015.1,FALSE,30.6,142,1,21
608,0 days 00:49:28.698000,27,0 days 00:01:45.492000,9,,,0 days 00:00:18.673000,0 days 00:00:44.388000,0 days 00:00:42.431000,0 days 00:48:01.879000,0 days 00:48:46.267000,0 days 00:49:28.698000,274,294,215,304,FALSE,SOFT,12,FALSE,1,0 days 00:47:43.206000,Renault,HUL,1,TRUE,27:43.4,26.4,61.9,1015.1,FALSE,30.5,136,0.7,21
609,0 days 00:51:14.069000,27,0 days 00:01:45.371000,10,,,0 days 00:00:18.559000,0 days 00:00:44.445000,0 days 00:00:42.367000,0 days 00:49:47.257000,0 days 00:50:31.702000,0 days 00:51:14.069000,,297,214,304,FALSE,SOFT,13,FALSE,1,0 days 00:49:28.698000,Renault,HUL,1,TRUE,29:28.9,26.1,62.6,1015.1,FALSE,30.2,224,0.9,21
610,0 days 00:52:59.347000,27,0 days 00:01:45.278000,11,,,0 days 00:00:18.520000,0 days 00:00:44.604000,0 days 00:00:42.154000,0 days 00:51:32.589000,0 days 00:52:17.193000,0 days 00:52:59.347000,275,296,213,305,FALSE,SOFT,14,FALSE,1,0 days 00:51:14.069000,Renault,HUL,1,TRUE,31:14.3,26.1,62.9,1015.2,FALSE,30.2,127,1.1,21
611,0 days 00:54:44.100000,27,0 days 00:01:44.753000,12,,,0 days 00:00:18.425000,0 days 00:00:44.380000,0 days 00:00:41.948000,0 days 00:53:17.772000,0 days 00:54:02.152000,0 days 00:54:44.100000,277,293,215,303,FALSE,SOFT,15,FALSE,1,0 days 00:52:59.347000,Renault,HUL,1,TRUE,32:59.5,26,63.6,1015.2,FALSE,30.2,256,1.1,21
