,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
54,0 days 00:54:20.137000,23.7,35.4,936.1,False,46.1,59,2.8
55,0 days 00:55:20.151000,23.7,34.7,936.1,False,46.0,67,3.5
56,0 days 00:56:20.164000,23.5,35.0,936.1,False,45.2,48,2.8
58,0 days 00:58:20.196000,22.9,36.1,936.2,False,45.4,32,2.4
59,0 days 00:59:20.206000,22.5,36.8,936.1,False,45.5,60,2.0
60,0 days 01:00:20.220000,22.7,36.5,936.0,False,45.0,52,1.6
61,0 days 01:01:20.234000,22.7,36.6,936.0,False,45.1,62,2.7
62,0 days 01:02:20.268000,22.6,37.3,936.1,False,45.2,71,2.8
63,0 days 01:03:20.266000,22.7,37.3,936.1,False,45.2,45,2.1
65,0 days 01:05:20.290000,23.3,35.5,936.0,False,44.9,63,2.6
66,0 days 01:06:20.310000,23.4,36.1,936.0,False,44.8,63,2.7
67,0 days 01:07:20.318000,23.4,35.6,936.0,False,45.1,52,2.7
68,0 days 01:08:20.333000,23.1,36.1,936.1,False,45.2,72,1.8
69,0 days 01:09:20.347000,23.3,36.5,936.0,False,45.2,62,2.6
70,0 days 01:10:20.361000,23.8,36.3,936.0,False,45.3,59,2.6
72,0 days 01:12:20.390000,24.1,34.3,936.1,False,45.0,58,2.6
73,0 days 01:13:20.402000,24.0,34.4,936.0,False,44.8,65,2.7
74,0 days 01:14:20.417000,23.9,35.4,936.1,False,44.8,79,2.6
75,0 days 01:15:20.431000,23.9,35.3,936.0,False,44.9,83,2.1
76,0 days 01:16:20.445000,24.0,35.5,936.0,False,45.0,64,2.5
77,0 days 01:17:20.459000,24.2,35.0,936.0,False,44.9,59,3.0
79,0 days 01:19:20.486000,23.8,34.9,936.1,False,44.8,74,3.2
80,0 days 01:20:20.501000,23.3,36.3,936.2,False,44.6,48,3.1
81,0 days 01:21:20.517000,23.3,37.4,936.1,False,44.6,77,2.6
