,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
79,0 days 01:19:58.495000,23.9,26.3,997.2,False,35.7,327,3.0
80,0 days 01:20:58.199000,23.8,26.6,997.0,False,35.7,306,4.5
82,0 days 01:22:58.185000,23.5,27.1,997.1,False,34.5,330,4.2
83,0 days 01:23:58.200000,23.4,27.5,997.0,False,34.3,284,5.0
85,0 days 01:25:58.227000,23.3,28.1,997.1,False,34.0,295,3.1
86,0 days 01:26:58.242000,24.2,28.3,997.1,False,33.9,302,3.8
88,0 days 01:28:58.272000,24.1,28.7,997.1,False,33.6,311,3.4
89,0 days 01:29:58.284000,24.1,28.7,997.0,False,33.4,325,4.5
91,0 days 01:31:58.311000,24.2,29.0,997.0,False,33.6,305,3.4
92,0 days 01:32:58.324000,24.2,28.5,997.1,False,33.4,313,5.4
94,0 days 01:34:58.430000,24.2,29.0,997.2,False,33.2,301,3.9
95,0 days 01:35:58.522000,24.2,28.7,997.2,False,33.0,297,3.6
7,0 days 00:07:57.159000,24.2,36.3,997.0,False,38.9,307,4.1
8,0 days 00:08:58.221000,24.2,36.3,996.9,False,38.2,296,3.8
10,0 days 00:10:57.202000,23.9,36.5,997.1,False,36.7,289,4.3
12,0 days 00:12:57.484000,23.8,35.7,997.1,False,36.6,210,2.7
13,0 days 00:13:57.637000,23.5,36.3,997.2,False,36.4,267,2.5
15,0 days 00:15:57.740000,23.5,36.6,997.0,False,36.2,295,3.5
16,0 days 00:16:57.351000,23.5,36.7,997.1,False,36.4,301,3.4
18,0 days 00:18:57.318000,23.9,35.4,997.0,False,37.6,334,4.1
19,0 days 00:19:57.349000,23.9,35.9,997.0,False,38.0,294,2.0
21,0 days 00:21:57.359000,24.0,35.1,997.0,False,38.4,326,3.3
22,0 days 00:22:57.588000,23.9,35.3,997.0,False,37.9,297,2.4
24,0 days 00:24:57.670000,23.9,35.6,997.0,False,36.6,0,1.6
25,0 days 00:25:57.411000,23.9,35.6,997.0,False,36.3,283,1.5
27,0 days 00:27:57.438000,23.9,34.8,996.9,False,36.2,278,2.2
